property_id,postal_code,type_of_property,subtype_of_property,price,bedrooms,living_area,openfire,terrace,garden,rooms,bathrooms,region,province,state_of_property,facade_count,heating,kitchen,furnished,swimmingpool
11201272,2243,HOUSE,HOUSE,530000,4,201,False,,False,,2,Flandres,Anvers,,4,GAS,,False,False
11201271,2243,HOUSE,MIXED_USE_BUILDING,530000,4,201,False,,False,,2,Flandres,Anvers,,4,GAS,,False,False
11201285,3271,HOUSE,HOUSE,199000,3,104,False,,False,4,2,Flandres,Brabant Flamand,GOOD,,GAS,,,
11201273,1080,APARTMENT,APARTMENT,205000,2,120,False,,False,,1,Bruxelles,Bruxelles,TO_RENOVATE,,GAS,NOT_INSTALLED,,
11138817,1457,HOUSE,HOUSE,195000,3,,True,,True,,,Wallonie,Brabant Wallon,TO_RESTORE,4,,,,
11201288,1180,APARTMENT,PENTHOUSE,990000,3,220,False,30,False,4,1,Bruxelles,Bruxelles,AS_NEW,,GAS,USA_HYPER_EQUIPPED,False,False
11201289,4040,APARTMENT,GROUND_FLOOR,239000,2,105,False,,False,,1,Wallonie,Liège,JUST_RENOVATED,3,GAS,INSTALLED,True,
11201286,5570,HOUSE,HOUSE,80000,2,110,False,,False,,1,Wallonie,Namur,TO_BE_DONE_UP,3,PELLET,SEMI_EQUIPPED,False,False
11201290,6900,HOUSE,HOUSE,575000,4,377,False,,False,6,2,Wallonie,Luxembourg,GOOD,,GAS,,,
11201262,3000,APARTMENT_GROUP,APARTMENT_GROUP,,,,False,,False,,,Flandres,Brabant Flamand,,,,,,
11145309,2870,HOUSE,HOUSE,379000,2,184,False,25,False,,1,Flandres,Anvers,GOOD,3,,HYPER_EQUIPPED,,
11201293,6900,HOUSE,HOUSE,325000,3,177,False,,False,4,1,Wallonie,Luxembourg,GOOD,,FUELOIL,,,
11201306,1000,HOUSE,APARTMENT_BLOCK,700000,0,,False,,False,,,Bruxelles,Bruxelles,GOOD,3,,,,
11201297,2018,HOUSE,HOUSE,449000,6,200,False,,False,,1,Flandres,Anvers,TO_RENOVATE,2,FUELOIL,SEMI_EQUIPPED,,
11201296,1980,HOUSE,HOUSE,265000,4,,False,,False,,1,Flandres,Brabant Flamand,TO_RENOVATE,3,FUELOIL,,,False
11201295,6900,HOUSE,HOUSE,338700,4,181,False,,False,5,2,Wallonie,Luxembourg,GOOD,,GAS,,,
11201301,6900,HOUSE,VILLA,985000,4,195,False,100,False,5,2,Wallonie,Luxembourg,JUST_RENOVATED,4,ELECTRIC,,,
11117824,9000,APARTMENT,APARTMENT,459000,3,121,False,,False,13,1,Flandres,Flandre Orientale,TO_BE_DONE_UP,,GAS,,,
11106202,3000,APARTMENT,APARTMENT,455000,2,101,False,7,False,,1,Flandres,Brabant Flamand,GOOD,2,GAS,,True,
10400992,1150,APARTMENT,APARTMENT,475000,3,150,False,50,False,,1,Bruxelles,Bruxelles,GOOD,,GAS,INSTALLED,False,False
11153293,1090,APARTMENT,APARTMENT,365000,2,108,False,24,False,,1,Bruxelles,Bruxelles,AS_NEW,2,GAS,USA_HYPER_EQUIPPED,False,False
11156463,1050,APARTMENT,APARTMENT,445000,2,129,False,9,False,,1,Bruxelles,Bruxelles,TO_RENOVATE,2,FUELOIL,,,False
11154067,8430,APARTMENT,APARTMENT,450000,2,80,False,10,False,,1,Flandres,Flandre Occidentale,AS_NEW,2,GAS,INSTALLED,False,False
10654929,8430,APARTMENT,APARTMENT,420000,2,82,True,,True,,1,Flandres,Flandre Occidentale,GOOD,2,ELECTRIC,SEMI_EQUIPPED,True,
10986163,1190,APARTMENT,APARTMENT,370000,2,107,False,11,False,,2,Bruxelles,Bruxelles,GOOD,2,GAS,INSTALLED,False,
11084060,4890,APARTMENT,APARTMENT,385000,3,171,False,17,False,,1,Wallonie,Liège,AS_NEW,3,GAS,USA_HYPER_EQUIPPED,,False
11098537,8790,APARTMENT,APARTMENT,375000,2,172,False,25,False,,1,Flandres,Flandre Occidentale,GOOD,,GAS,INSTALLED,,
10828188,1853,APARTMENT,DUPLEX,335000,3,128,False,,False,11,1,Flandres,Brabant Flamand,AS_NEW,,GAS,,,
11062102,1190,APARTMENT,APARTMENT,325000,2,91,False,,False,,1,Bruxelles,Bruxelles,TO_BE_DONE_UP,2,GAS,INSTALLED,False,False
11091511,1040,APARTMENT,APARTMENT,300000,2,70,False,,False,,1,Bruxelles,Bruxelles,GOOD,2,GAS,USA_INSTALLED,False,False
11099851,1190,APARTMENT,APARTMENT,315000,2,95,False,20,False,,1,Bruxelles,Bruxelles,AS_NEW,3,GAS,HYPER_EQUIPPED,,False
11118305,1030,APARTMENT,APARTMENT,325000,2,102,False,,False,,1,Bruxelles,Bruxelles,GOOD,3,GAS,USA_INSTALLED,,False
11003095,8400,APARTMENT,APARTMENT,299000,3,100,False,1,False,10,1,Flandres,Flandre Occidentale,GOOD,,GAS,,,
11164512,1160,APARTMENT,APARTMENT,300000,1,77,False,17,False,,1,Bruxelles,Bruxelles,GOOD,4,GAS,,False,
10953327,1060,APARTMENT,DUPLEX,325000,3,160,False,,False,,1,Bruxelles,Bruxelles,GOOD,2,GAS,USA_INSTALLED,,
11101899,1180,APARTMENT,APARTMENT,290000,3,90,False,6,False,,1,Bruxelles,Bruxelles,AS_NEW,2,GAS,USA_INSTALLED,,False
11124558,1300,APARTMENT,APARTMENT,299000,2,95,False,,False,,1,Wallonie,Brabant Wallon,AS_NEW,,GAS,,,
11041202,8400,APARTMENT,APARTMENT,299000,3,120,False,7,False,12,1,Flandres,Flandre Occidentale,TO_BE_DONE_UP,,GAS,,,
10779151,1030,APARTMENT,TRIPLEX,297000,3,154,False,1,False,,1,Bruxelles,Bruxelles,TO_RENOVATE,2,GAS,,False,False
10952604,1150,APARTMENT,APARTMENT,275000,2,78,False,5,False,,1,Bruxelles,Bruxelles,GOOD,3,GAS,INSTALLED,False,False
11070334,1000,APARTMENT,PENTHOUSE,295000,1,64,False,6,False,5,1,Bruxelles,Bruxelles,GOOD,,FUELOIL,HYPER_EQUIPPED,,False
11091609,1140,APARTMENT,APARTMENT,280000,3,100,False,2,False,,1,Bruxelles,Bruxelles,GOOD,3,GAS,,,
11159766,1020,APARTMENT,APARTMENT,275000,2,110,False,9,False,,1,Bruxelles,Bruxelles,GOOD,2,GAS,,False,False
11040272,1080,APARTMENT,APARTMENT,269000,2,106,False,4,False,10,1,Bruxelles,Bruxelles,GOOD,,ELECTRIC,INSTALLED,,
10955291,1083,APARTMENT,APARTMENT,265000,2,75,False,5,False,,1,Bruxelles,Bruxelles,GOOD,2,GAS,,False,False
11201074,8000,HOUSE,HOUSE,249000,3,147,False,,False,4,1,Flandres,Flandre Occidentale,TO_RENOVATE,2,GAS,,,
11201076,2220,APARTMENT,PENTHOUSE,675000,3,222,False,55,False,,2,Flandres,Anvers,,3,,INSTALLED,,
11201075,8500,APARTMENT,APARTMENT,325000,1,68,False,23,False,,1,Flandres,Flandre Occidentale,,2,,,,False
11201081,2811,HOUSE,HOUSE,420000,3,224,False,,False,,,Flandres,Anvers,,,GAS,INSTALLED,,
11201091,9160,HOUSE,HOUSE,495000,4,441,False,,False,4,2,Flandres,Flandre Orientale,GOOD,3,FUELOIL,,,
11158415,1083,APARTMENT,APARTMENT,264000,2,105,False,9,False,,1,Bruxelles,Bruxelles,JUST_RENOVATED,2,GAS,,,
10775764,1070,APARTMENT,APARTMENT,269000,2,97,False,7,False,,1,Bruxelles,Bruxelles,GOOD,2,GAS,,,
11201090,9180,HOUSE,HOUSE,495000,4,441,False,,False,4,2,Flandres,Flandre Orientale,GOOD,3,FUELOIL,,,
11201079,2000,APARTMENT,APARTMENT,770000,3,201,False,,False,,1,Flandres,Anvers,AS_NEW,3,GAS,INSTALLED,,
11166110,4400,HOUSE,HOUSE,249000,2,124,False,,False,,1,Wallonie,Liège,,3,FUELOIL,,False,False
11201094,1495,HOUSE,HOUSE,285000,3,150,False,,False,,1,Wallonie,Brabant Wallon,,3,,,False,False
11201096,9050,HOUSE,HOUSE,395000,3,151,False,,False,,1,Flandres,Flandre Orientale,,2,GAS,,False,False
11201098,9040,HOUSE,HOUSE,225000,1,61,False,,False,,1,Flandres,Flandre Orientale,,2,GAS,,False,False
11201097,9050,HOUSE,HOUSE,275000,4,129,False,,False,,1,Flandres,Flandre Orientale,,2,GAS,,False,False
11201095,3900,HOUSE,HOUSE,342500,2,197,False,,False,,1,Flandres,Limbourg,,4,ELECTRIC,,False,False
11201104,3120,HOUSE,MANOR_HOUSE,2400000,3,345,False,,False,1,2,Flandres,Brabant Flamand,GOOD,4,GAS,,,
11201124,8340,HOUSE,COUNTRY_COTTAGE,2500000,5,439,False,,False,6,4,Flandres,Flandre Occidentale,JUST_RENOVATED,4,,USA_HYPER_EQUIPPED,False,
11201099,9000,APARTMENT,APARTMENT,175000,2,60,False,14,False,,1,Flandres,Flandre Orientale,,2,GAS,,False,False
11119280,1000,APARTMENT,APARTMENT,279000,1,60,False,,False,,1,Bruxelles,Bruxelles,,,,,,
11201130,9160,HOUSE,HOUSE,289000,2,88,False,,False,1,1,Flandres,Flandre Orientale,GOOD,2,ELECTRIC,,,
11201129,3390,HOUSE,HOUSE,360000,2,159,True,,True,1,1,Flandres,Brabant Flamand,TO_RENOVATE,4,FUELOIL,,,
11076156,3370,HOUSE,HOUSE,299000,2,171,False,,False,1,1,Flandres,Brabant Flamand,TO_RENOVATE,3,FUELOIL,,,
11201125,8300,APARTMENT,APARTMENT,540000,1,57,False,,False,,1,Flandres,Flandre Occidentale,AS_NEW,2,,USA_SEMI_EQUIPPED,False,
11201134,8310,APARTMENT,APARTMENT,179000,2,90,False,,False,1,,Flandres,Flandre Occidentale,,,FUELOIL,,,
11201139,3000,APARTMENT,APARTMENT,230000,1,21,False,,False,1,1,Flandres,Brabant Flamand,GOOD,2,GAS,,,
11158757,1348,APARTMENT_GROUP,APARTMENT_GROUP,,,,False,,False,,,Wallonie,Brabant Wallon,,,,,,
11059188,1470,APARTMENT_GROUP,APARTMENT_GROUP,,,,False,,False,,,Wallonie,Brabant Wallon,,,,,,
11158024,1348,APARTMENT_GROUP,APARTMENT_GROUP,,,,False,,False,,,Wallonie,Brabant Wallon,,,,,,
11200108,8660,APARTMENT,APARTMENT,245000,2,127,False,10,False,1,2,Flandres,Flandre Occidentale,GOOD,,ELECTRIC,,,
11196972,1000,APARTMENT_GROUP,APARTMENT_GROUP,,,,False,,False,,,Bruxelles,Bruxelles,,,,,,
11201135,8310,APARTMENT,APARTMENT,179000,2,90,False,,False,1,,Flandres,Flandre Occidentale,,,FUELOIL,,,
11183402,1950,APARTMENT,PENTHOUSE,995000,3,173,False,14,False,4,1,Flandres,Brabant Flamand,AS_NEW,2,,USA_HYPER_EQUIPPED,False,False
11200389,1050,APARTMENT,DUPLEX,599000,2,125,False,,False,,1,Bruxelles,Bruxelles,TO_RENOVATE,2,,NOT_INSTALLED,False,False
11199917,8300,APARTMENT,APARTMENT,1015000,3,110,False,,False,4,2,Flandres,Flandre Occidentale,JUST_RENOVATED,2,GAS,USA_HYPER_EQUIPPED,False,False
11179863,1090,APARTMENT,APARTMENT,160000,1,50,False,2,False,,1,Bruxelles,Bruxelles,TO_RENOVATE,2,GAS,USA_UNINSTALLED,,False
11179461,1030,APARTMENT,APARTMENT,315000,2,88,False,10,False,,1,Bruxelles,Bruxelles,AS_NEW,2,GAS,HYPER_EQUIPPED,False,False
11175700,9052,APARTMENT,APARTMENT,495000,2,96,False,10,False,10,1,Flandres,Flandre Orientale,,,GAS,INSTALLED,,
11175901,2610,APARTMENT,APARTMENT,245000,1,65,False,,False,7,1,Flandres,Anvers,AS_NEW,,GAS,HYPER_EQUIPPED,,
11175903,2610,APARTMENT,APARTMENT,245000,1,65,False,6,False,8,1,Flandres,Anvers,AS_NEW,,GAS,HYPER_EQUIPPED,,
11175701,9000,APARTMENT,APARTMENT,495000,2,96,False,10,False,10,1,Flandres,Flandre Orientale,,,GAS,INSTALLED,,
11175199,3000,APARTMENT,APARTMENT,375000,2,80,False,6,False,,1,Flandres,Brabant Flamand,JUST_RENOVATED,2,GAS,INSTALLED,,
11174639,9240,APARTMENT,APARTMENT,228000,2,102,True,15,True,,1,Flandres,Flandre Orientale,GOOD,2,ELECTRIC,INSTALLED,,
11173690,1300,APARTMENT,GROUND_FLOOR,220000,1,65,False,30,False,,1,Wallonie,Brabant Wallon,AS_NEW,2,ELECTRIC,SEMI_EQUIPPED,False,False
11174979,2660,APARTMENT,APARTMENT,210000,2,,False,4,False,,1,Flandres,Anvers,GOOD,2,FUELOIL,INSTALLED,,
11201146,7972,HOUSE,VILLA,235000,3,191,False,,False,,1,Wallonie,Hainaut,GOOD,4,,USA_HYPER_EQUIPPED,False,
11201145,8820,HOUSE,HOUSE,169000,3,201,False,,False,1,1,Flandres,Flandre Occidentale,TO_RENOVATE,4,GAS,,,
11201165,7860,HOUSE,HOUSE,469000,5,,False,,False,,1,Wallonie,Hainaut,GOOD,4,FUELOIL,USA_HYPER_EQUIPPED,,
11067507,5660,HOUSE,HOUSE,230000,2,120,False,,False,,1,Wallonie,Namur,GOOD,4,,SEMI_EQUIPPED,False,
11201168,3582,HOUSE,HOUSE,265000,3,134,False,16,False,1,1,Flandres,Limbourg,GOOD,3,GAS,,,
11201153,9200,HOUSE,HOUSE,210000,2,125,False,,False,1,,Flandres,Flandre Orientale,TO_RENOVATE,3,,,,
11201166,6044,HOUSE,HOUSE,75000,2,,False,,False,,1,Wallonie,Hainaut,TO_RENOVATE,2,,,False,
11201171,1340,HOUSE,PAVILION,325000,3,100,False,35,False,3,1,Wallonie,Brabant Wallon,GOOD,4,ELECTRIC,INSTALLED,False,False
11201169,3583,HOUSE,HOUSE,649000,4,240,False,,False,1,1,Flandres,Limbourg,GOOD,4,GAS,,,
11201175,8400,APARTMENT,APARTMENT,565000,3,,False,10,False,3,1,Flandres,Flandre Occidentale,GOOD,2,,,,
11201179,8750,HOUSE,HOUSE,199000,3,158,False,,False,1,,Flandres,Flandre Occidentale,TO_RENOVATE,4,GAS,,,
11201178,8750,HOUSE,HOUSE,649000,4,255,False,60,False,1,2,Flandres,Flandre Occidentale,,4,,,,
11201183,3920,HOUSE,HOUSE,495000,3,230,False,,False,,1,Flandres,Limbourg,,4,FUELOIL,HYPER_EQUIPPED,False,False
11201184,9280,HOUSE,HOUSE,299000,4,253,False,,False,,3,Flandres,Flandre Orientale,,2,GAS,,False,False
11124534,8500,APARTMENT,APARTMENT,353000,2,95,False,5,False,1,1,Flandres,Flandre Occidentale,GOOD,2,,,,
11201176,8400,APARTMENT,FLAT_STUDIO,187500,0,41,False,5,False,1,1,Flandres,Flandre Occidentale,GOOD,,ELECTRIC,,,
11124535,8500,APARTMENT,APARTMENT,348000,2,93,False,5,False,1,1,Flandres,Flandre Occidentale,GOOD,2,,,,
11201185,9170,HOUSE,HOUSE,449000,3,204,False,8,False,,1,Flandres,Flandre Orientale,,4,GAS,HYPER_EQUIPPED,False,False
11201191,1160,HOUSE,MANSION,575000,6,260,False,,False,,1,Bruxelles,Bruxelles,TO_RENOVATE,2,FUELOIL,,,
11201189,1570,HOUSE,HOUSE,195000,2,,False,27,False,5,1,Flandres,Brabant Flamand,TO_BE_DONE_UP,2,GAS,,,
11201193,8301,HOUSE,HOUSE,355000,3,103,False,,False,1,1,Flandres,Flandre Occidentale,GOOD,3,GAS,,,
11201207,9800,HOUSE_GROUP,HOUSE_GROUP,,,,False,,False,,,Flandres,Flandre Orientale,,,,,,
11201192,4000,HOUSE,HOUSE,209000,3,111,False,20,False,,1,Wallonie,Liège,,2,,,,
11201199,4000,APARTMENT,APARTMENT,159000,1,70,False,,False,,1,Wallonie,Liège,,2,GAS,INSTALLED,,
11201209,1150,APARTMENT,PENTHOUSE,2800000,3,,False,,False,8,3,Bruxelles,Bruxelles,GOOD,,,,,
11175089,1150,APARTMENT,FLAT_STUDIO,190000,0,47,False,4,False,,1,Bruxelles,Bruxelles,GOOD,,GAS,SEMI_EQUIPPED,False,False
11149174,5580,APARTMENT,APARTMENT,179000,2,89,False,87,False,,1,Wallonie,Namur,GOOD,2,FUELOIL,INSTALLED,False,False
11173732,4020,APARTMENT,APARTMENT,169000,2,80,False,,False,,1,Wallonie,Liège,GOOD,2,,INSTALLED,False,False
11178854,8301,APARTMENT,APARTMENT,549000,3,86,False,8,False,12,2,Flandres,Flandre Occidentale,GOOD,2,GAS,HYPER_EQUIPPED,,
11178857,8301,APARTMENT,APARTMENT,388000,1,52,False,11,False,9,1,Flandres,Flandre Occidentale,GOOD,2,GAS,HYPER_EQUIPPED,,
11178856,8301,APARTMENT,APARTMENT,474000,2,70,False,8,False,10,1,Flandres,Flandre Occidentale,GOOD,2,GAS,HYPER_EQUIPPED,,
11040099,8660,APARTMENT,APARTMENT,220000,2,81,False,,False,9,1,Flandres,Flandre Occidentale,,,ELECTRIC,INSTALLED,,
11174118,7022,APARTMENT,APARTMENT,150000,2,71,False,,False,,1,Wallonie,Hainaut,GOOD,2,ELECTRIC,INSTALLED,False,False
11193764,2800,APARTMENT,APARTMENT,367500,2,128,False,,False,,1,Flandres,Anvers,AS_NEW,3,,INSTALLED,,
11067118,2060,APARTMENT,APARTMENT,199900,2,110,True,4,True,2,1,Flandres,Anvers,JUST_RENOVATED,2,,HYPER_EQUIPPED,,False
11194306,4400,APARTMENT,LOFT,299000,5,250,False,90,False,,,Wallonie,Liège,GOOD,4,FUELOIL,SEMI_EQUIPPED,,
11197680,8600,APARTMENT,APARTMENT,225000,2,109,False,,False,7,1,Flandres,Flandre Occidentale,GOOD,,GAS,INSTALLED,,
10791294,8300,APARTMENT,APARTMENT,2295000,3,108,False,,False,,2,Flandres,Flandre Occidentale,AS_NEW,2,GAS,,False,False
10850027,8300,APARTMENT,APARTMENT,2295000,3,108,False,,False,12,2,Flandres,Flandre Occidentale,AS_NEW,3,GAS,HYPER_EQUIPPED,,
10770726,2000,APARTMENT,PENTHOUSE,1850000,3,191,False,,False,,2,Flandres,Anvers,AS_NEW,4,GAS,,,
10981439,8300,APARTMENT,APARTMENT,1350000,2,75,False,4,False,12,2,Flandres,Flandre Occidentale,AS_NEW,2,GAS,HYPER_EQUIPPED,,
11033089,8300,APARTMENT,APARTMENT,1195000,3,102,False,,False,,2,Flandres,Flandre Occidentale,JUST_RENOVATED,2,GAS,,False,False
11145446,8300,APARTMENT,APARTMENT,1015000,3,110,False,8,False,9,2,Flandres,Flandre Occidentale,AS_NEW,2,GAS,HYPER_EQUIPPED,,
10949082,8300,APARTMENT,APARTMENT,1090000,3,98,False,,False,7,2,Flandres,Flandre Occidentale,GOOD,,GAS,HYPER_EQUIPPED,,
10952687,8300,APARTMENT,APARTMENT,1395000,2,95,False,,False,,2,Flandres,Flandre Occidentale,AS_NEW,4,GAS,,False,False
10761495,8300,APARTMENT,APARTMENT,639000,3,94,False,,False,,1,Flandres,Flandre Occidentale,AS_NEW,2,GAS,USA_HYPER_EQUIPPED,False,False
11120406,1020,APARTMENT,DUPLEX,595000,5,220,False,,False,10,2,Bruxelles,Bruxelles,JUST_RENOVATED,2,GAS,USA_INSTALLED,,False
11103384,1150,APARTMENT,APARTMENT,670000,3,160,False,,False,,2,Bruxelles,Bruxelles,GOOD,2,GAS,,False,False
11069371,8300,APARTMENT,APARTMENT,945000,3,100,False,4,False,,2,Flandres,Flandre Occidentale,AS_NEW,2,GAS,USA_HYPER_EQUIPPED,False,False
11165747,1180,APARTMENT,APARTMENT,665000,3,142,False,,False,3,2,Bruxelles,Bruxelles,TO_BE_DONE_UP,2,GAS,,False,False
11139966,8400,APARTMENT,APARTMENT,499000,2,93,False,25,False,9,2,Flandres,Flandre Occidentale,GOOD,,GAS,,,
10758240,1060,APARTMENT,APARTMENT,587000,2,118,False,,False,,2,Bruxelles,Bruxelles,AS_NEW,3,GAS,USA_INSTALLED,False,False
11040838,1000,APARTMENT,PENTHOUSE,545000,2,90,False,45,False,5,2,Bruxelles,Bruxelles,GOOD,2,FUELOIL,INSTALLED,,False
11201501,2160,APARTMENT,APARTMENT,385000,3,120,False,30,False,1,1,Flandres,Anvers,GOOD,3,,,,
11201502,2160,APARTMENT,GROUND_FLOOR,390000,3,115,False,40,False,1,1,Flandres,Anvers,GOOD,3,GAS,,,
11201499,8210,HOUSE,MANOR_HOUSE,795000,6,873,False,,False,1,,Flandres,Flandre Occidentale,GOOD,,,,,
11168371,1050,APARTMENT,APARTMENT,495000,2,164,False,,False,2,,Bruxelles,Bruxelles,TO_BE_DONE_UP,4,GAS,,False,False
11121671,8430,APARTMENT,APARTMENT,475000,3,124,True,14,True,,2,Flandres,Flandre Occidentale,GOOD,2,GAS,INSTALLED,True,
11201504,5621,HOUSE,HOUSE,199000,3,130,False,,False,,1,Wallonie,Namur,GOOD,3,,,False,
11201500,8310,HOUSE,HOUSE,439000,4,160,False,,False,1,1,Flandres,Flandre Occidentale,GOOD,2,ELECTRIC,,,
11201514,2430,HOUSE,HOUSE,397660,3,201,True,,True,,1,Flandres,Anvers,,3,,,,
11201516,2400,APARTMENT,APARTMENT,309000,2,101,True,10,True,,1,Flandres,Anvers,,2,GAS,INSTALLED,,
11201511,2430,HOUSE,HOUSE,380600,3,209,True,,True,,1,Flandres,Anvers,,3,,INSTALLED,,
11201517,2400,APARTMENT,PENTHOUSE,289000,2,81,True,15,True,,1,Flandres,Anvers,,2,GAS,INSTALLED,,
11201522,2430,HOUSE_GROUP,HOUSE_GROUP,,,,False,,False,,,Flandres,Anvers,,,,,,
11201518,2430,HOUSE_GROUP,HOUSE_GROUP,,,,False,,False,,,Flandres,Anvers,,,,,,
11201513,3600,HOUSE,VILLA,1299000,6,469,False,,False,1,2,Flandres,Limbourg,GOOD,4,GAS,,,
11145948,4420,HOUSE,TOWN_HOUSE,218000,3,107,False,,False,,2,Wallonie,Liège,,2,FUELOIL,,False,False
11201528,9240,APARTMENT,APARTMENT,275000,2,111,False,10,False,,1,Flandres,Flandre Orientale,,2,GAS,,False,False
11201538,8301,APARTMENT,APARTMENT,2265000,2,113,False,31,False,1,2,Flandres,Flandre Occidentale,GOOD,,,,,
11201535,9220,HOUSE,HOUSE,165000,1,98,False,,False,1,1,Flandres,Flandre Orientale,TO_RENOVATE,3,FUELOIL,,,
11201539,8301,APARTMENT,DUPLEX,1195000,2,96,False,10,False,1,2,Flandres,Flandre Occidentale,GOOD,1,,,,
11201542,3920,HOUSE,HOUSE,1150000,0,,False,,False,1,,Flandres,Limbourg,GOOD,4,,,,
11201541,8300,HOUSE,VILLA,3750000,5,620,False,,False,1,4,Flandres,Flandre Occidentale,GOOD,4,,,,True
11201544,1030,APARTMENT,APARTMENT,229000,1,135,False,2,False,,2,Bruxelles,Bruxelles,,2,GAS,NOT_INSTALLED,,
11201550,8300,APARTMENT,APARTMENT,875000,3,137,False,,False,1,2,Flandres,Flandre Occidentale,GOOD,,,,,
11184513,8430,APARTMENT,APARTMENT,395000,2,68,True,,True,,1,Flandres,Flandre Occidentale,TO_BE_DONE_UP,2,ELECTRIC,INSTALLED,True,
11187868,9000,APARTMENT,APARTMENT,325000,2,69,False,2,False,,1,Flandres,Flandre Orientale,,2,GAS,INSTALLED,,
11190595,9300,APARTMENT_GROUP,APARTMENT_GROUP,,,,False,,False,,,Flandres,Flandre Orientale,,,,,,
11190650,9300,APARTMENT_GROUP,APARTMENT_GROUP,,,,False,,False,,,Flandres,Flandre Orientale,,,,,,
11189556,1000,APARTMENT,APARTMENT,399000,2,86,False,8,False,,1,Bruxelles,Bruxelles,,3,,USA_HYPER_EQUIPPED,False,False
11190632,9300,APARTMENT_GROUP,APARTMENT_GROUP,,,,False,,False,,,Flandres,Flandre Orientale,,,,,,
11190618,9340,APARTMENT_GROUP,APARTMENT_GROUP,,,,False,,False,,,Flandres,Flandre Orientale,,,,,,
11199787,8400,APARTMENT,APARTMENT,499000,1,111,False,,False,12,1,Flandres,Flandre Occidentale,GOOD,,GAS,,,
11189554,1000,APARTMENT,APARTMENT,339000,1,70,False,8,False,,1,Bruxelles,Bruxelles,,,,USA_HYPER_EQUIPPED,False,False
11199294,1853,APARTMENT,DUPLEX,370000,3,133,False,,False,,2,Flandres,Brabant Flamand,,2,GAS,,False,False
11189558,1000,APARTMENT,APARTMENT,339000,1,70,False,8,False,,1,Bruxelles,Bruxelles,,,,USA_HYPER_EQUIPPED,False,False
11176479,1000,APARTMENT,APARTMENT,1295000,3,250,False,47,False,4,2,Bruxelles,Bruxelles,AS_NEW,3,GAS,USA_HYPER_EQUIPPED,False,True
11199293,1853,APARTMENT,APARTMENT,280000,2,99,False,14,False,,1,Flandres,Brabant Flamand,,2,GAS,,False,False
11197146,1800,APARTMENT,APARTMENT,275000,2,,False,3,False,2,1,Flandres,Brabant Flamand,GOOD,2,GAS,INSTALLED,,False
11199288,1780,APARTMENT,APARTMENT,195000,1,44,False,15,False,,1,Flandres,Brabant Flamand,,2,GAS,,False,False
11179060,9000,APARTMENT,APARTMENT,965000,4,344,False,,False,11,2,Flandres,Flandre Orientale,GOOD,,,,,
9931650,1080,APARTMENT,PENTHOUSE,800000,3,185,False,80,False,,3,Bruxelles,Bruxelles,AS_NEW,3,GAS,USA_HYPER_EQUIPPED,False,False
11178587,8300,APARTMENT,APARTMENT,629000,2,80,False,,False,12,2,Flandres,Flandre Occidentale,,2,GAS,INSTALLED,,
11178339,1000,APARTMENT,APARTMENT,440000,2,118,False,20,False,,2,Bruxelles,Bruxelles,AS_NEW,2,GAS,USA_HYPER_EQUIPPED,False,False
11178347,1000,APARTMENT,APARTMENT,840000,3,160,False,10,False,,2,Bruxelles,Bruxelles,AS_NEW,2,GAS,HYPER_EQUIPPED,False,False
11201425,1800,HOUSE,APARTMENT_BLOCK,1020000,3,,False,,False,,,Flandres,Brabant Flamand,GOOD,3,,,,
11201430,2570,HOUSE,HOUSE,349000,3,145,False,27,False,,1,Flandres,Anvers,,2,GAS,SEMI_EQUIPPED,,
11201428,4140,HOUSE,HOUSE,299000,3,184,False,32,False,,1,Wallonie,Liège,GOOD,2,PELLET,USA_INSTALLED,False,False
11178346,1050,APARTMENT,APARTMENT,430000,1,79,False,4,False,,1,Bruxelles,Bruxelles,GOOD,2,GAS,USA_HYPER_EQUIPPED,False,False
11176433,1200,APARTMENT,GROUND_FLOOR,384000,3,100,False,8,False,,2,Bruxelles,Bruxelles,TO_RENOVATE,,GAS,HYPER_EQUIPPED,False,False
11178624,9070,APARTMENT,PENTHOUSE,345000,3,128,False,26,False,14,1,Flandres,Flandre Orientale,,,GAS,INSTALLED,,
11201438,4420,HOUSE,HOUSE,245000,3,98,False,31,False,,1,Wallonie,Liège,,3,GAS,,False,False
11201439,1080,APARTMENT,APARTMENT,310000,3,125,False,,False,,2,Bruxelles,Bruxelles,,2,GAS,,False,False
11201440,6940,HOUSE,HOUSE,87000,2,50,False,17,False,,1,Wallonie,Luxembourg,,4,GAS,,True,False
11201435,7090,HOUSE,VILLA,375000,3,250,False,,False,,1,Wallonie,Hainaut,,4,ELECTRIC,INSTALLED,False,
11178586,8300,APARTMENT,APARTMENT,565000,2,72,False,,False,10,1,Flandres,Flandre Occidentale,AS_NEW,2,GAS,HYPER_EQUIPPED,,
11201437,8620,APARTMENT,APARTMENT,393950,2,65,False,,False,,,Flandres,Flandre Occidentale,,2,,,,
11201442,3500,HOUSE,HOUSE,315000,5,222,False,,False,,1,Flandres,Limbourg,,2,GAS,,False,False
11201441,3570,HOUSE,HOUSE,315000,3,156,False,,False,,1,Flandres,Limbourg,,3,GAS,,False,False
11201452,9404,HOUSE,MANOR_HOUSE,435000,4,260,True,175,True,,1,Flandres,Flandre Orientale,GOOD,2,FUELOIL,INSTALLED,,
